unix,date,symbol,open,high,low,close,Volume USD,Volume BTC,next close,awesomeOscillator,percentageOscillator,momentumStochRSI,ultimateOscillator,avgTrueRange,mAVG,ADX,MACD,weightedAVG,close_copy
1526475600,2018-05-16 14:00:00,BTC/USD,8365.08,8399.1,8145.1,8179.99,8614269.8,1046.38,8273.4,0.4475173028016744,0.5669122282351615,0.0,0.7811638289717684,0.0,0.08545379608920187,0.0,0.4810716486102987,0.12894718468555325,0.0818326315994976
1526486400,2018-05-16 17:00:00,BTC/USD,8285.8,8377.29,8173.6,8273.4,2665411.47,322.53,8279.89,0.449678942895726,0.5672986302983432,0.3065841221391784,0.8224156363274394,0.07548752322487468,0.08524755904038703,0.0,0.4812928930344356,0.1287554095737697,0.08335231376938444
1526493600,2018-05-16 19:00:00,BTC/USD,8297.4,8350.0,8250.9,8279.89,1973143.22,237.21,8346.59,0.45311190965483056,0.5689302448248214,0.3117898857795376,0.8509651480543048,0.07569139237553986,0.08507600063620968,0.0,0.4819860153492924,0.12867449817380214,0.08345789922364592
1526511600,2018-05-17 00:00:00,BTC/USD,8277.25,8398.24,8232.14,8346.59,1784063.07,214.18,8366.72,0.45676843291458585,0.57479947052491,0.6112455000209802,0.8826178521285986,0.07893064872898511,0.08499507002223014,0.0,0.48428376110651405,0.12888683001556203,0.0845430378675968
1526526000,2018-05-17 04:00:00,BTC/USD,8368.62,8500.0,8314.77,8366.72,6048203.82,718.98,8247.4,0.45785717098111056,0.5814039265309575,1.0,0.8798164758498613,0.08449975650121314,0.08494331182311932,0.0,0.486851236360084,0.1292191788183897,0.08487053173420446
1526540400,2018-05-17 08:00:00,BTC/USD,8344.16,8382.41,8191.14,8247.4,5919821.52,714.82,8269.47,0.45833024471947403,0.5809278488081455,0.8329148047496847,0.8713838589610462,0.07961025611799838,0.0847872940159057,0.0,0.4867223389966549,0.12916576178512343,0.08292932119453102
1526558400,2018-05-17 13:00:00,BTC/USD,8298.9,8335.56,8219.44,8269.47,7337732.27,886.82,8257.69,0.4584481738614322,0.5825825147208195,0.8798104713656876,0.8537701669068322,0.08036413329944488,0.08466697625824354,0.0,0.48740085234203623,0.12914165315131482,0.08328837681480082
1526576400,2018-05-17 18:00:00,BTC/USD,8276.43,8377.29,8232.14,8257.69,2107306.11,255.27,8080.0,0.459702737297564,0.5840502240015399,0.8632284102510647,0.8783104555767374,0.08250037775012994,0.08454891545633705,0.0,0.48800550943248544,0.12906385399456866,0.08309672864050187
1526594400,2018-05-17 23:00:00,BTC/USD,8155.41,8274.83,7980.0,8080.0,8543296.28,1061.54,7998.5,0.4582269885185637,0.5762716464608718,0.6491891922894705,0.8287230868571981,0.0778596165172019,0.08401081078497546,0.0,0.4851208002253718,0.12841504302311021,0.08020589977028249
1526608800,2018-05-18 03:00:00,BTC/USD,7974.25,8108.28,7929.53,7998.5,3524532.06,441.43,7965.67,0.45178476867358325,0.5665201935011321,0.5713592604632243,0.8130095593119713,0.07436414505665837,0.08334914342704589,0.0,0.48152062535748774,0.1276137355956971,0.0788799807375689
1526623200,2018-05-18 07:00:00,BTC/USD,8042.97,8104.69,7953.4,7965.67,2062118.35,257.56,8115.0,0.4476063052043762,0.5579779087569496,0.3163747345811942,0.8004363365559692,0.07680988423181431,0.08269066242810114,0.0,0.47840554397370205,0.12677296949393732,0.07834587126709051
1526641200,2018-05-18 12:00:00,BTC/USD,8137.73,8170.71,7965.67,8115.0,3021026.92,372.97,8126.99,0.4453794594619066,0.5605919668061015,0.7886937857230973,0.8331133486083122,0.08630218492092724,0.08235645154052493,0.0,0.47946605451486557,0.12650400451885252,0.08077531285181593
1526659200,2018-05-18 17:00:00,BTC/USD,8117.09,8152.04,8043.96,8126.99,2360327.48,290.69,8219.9,0.44185648091657903,0.5643649326745703,0.7409356753597718,0.8564451742096274,0.08284361431488028,0.08201770175095738,0.0,0.48095106776013374,0.12632948002772784,0.0809703775046041
1526680800,2018-05-18 23:00:00,BTC/USD,8235.0,8275.1,8088.46,8219.9,593782.25,72.14,8170.07,0.4424989888176988,0.5735024023524533,1.0,0.8671226761003314,0.0877460453545918,0.08176316643361989,0.0,0.484422045677539,0.12652045890375951,0.08248192520189761
1526713200,2018-05-19 08:00:00,BTC/USD,8214.9,8273.36,8141.08,8170.07,1635561.11,200.05,8303.99,0.446579469070782,0.5788282571627864,0.8647795710634235,0.8651613660045441,0.08538386682471859,0.08147935644310994,0.0,0.4864630732165062,0.126607009729987,0.08167124366324584
1526734800,2018-05-19 14:00:00,BTC/USD,8348.65,8395.0,8146.1,8303.99,2396164.65,288.04,8198.89,0.452801912412771,0.5912925242589044,1.0,0.9081242036386966,0.09571675794093013,0.0814608606249406,0.4988073321642235,0.49115336290487693,0.1271375866160829,0.08384998080264468
1526774400,2018-05-20 01:00:00,BTC/USD,8231.2,8331.0,8178.0,8198.89,1142083.49,139.32,8336.6,0.45650656689371755,0.5959671900980668,0.7781807642665172,0.9005898141412455,0.09085299947828665,0.08151517808825895,0.4774278207644523,0.4929321325565806,0.12732875243442157,0.08214011466352565
1526810400,2018-05-20 11:00:00,BTC/USD,8350.62,8374.94,8170.71,8336.6,2405941.52,288.1,8312.09,0.4613566086763048,0.6079203910986309,1.0,0.9202126191642862,0.09722442338666686,0.08161159863878742,0.45203334657614075,0.49742145889008127,0.12796933794437376,0.08438051110518198
1526821200,2018-05-20 14:00:00,BTC/USD,8311.21,8360.45,8269.85,8312.09,4091819.61,493.59,8481.11,0.4633435593329402,0.6164647803285267,0.9507228254008764,0.9055705629886012,0.09202212807419176,0.08169840202769266,0.4300287752570491,0.5006348359831613,0.12844472530718187,0.08398175925865671
1526832000,2018-05-20 17:00:00,BTC/USD,8377.2,8549.0,8311.16,8481.11,7638432.56,901.75,8488.99,0.4687132329725034,0.6328943344982902,1.0,0.929320758775126,0.10275602874884592,0.08178810965004749,0.41055518127237756,0.5068066439563008,0.12933816759676925,0.08673153637410765
1526860800,2018-05-21 01:00:00,BTC/USD,8518.48,8590.0,8450.0,8488.99,2270996.22,267.32,8524.22,0.4722770146043711,0.6464125610418713,1.0,0.9210934620301595,0.10337101846091042,0.08204451197460258,0.39643519477619044,0.5118998252290561,0.13007772174878351,0.0868597356621786
1526886000,2018-05-21 08:00:00,BTC/USD,8551.1,8589.1,8434.47,8524.22,2625385.12,307.2,8499.84,0.47720778020694815,0.658990899305753,1.0,0.9302725413227059,0.10330067782808662,0.08225263764141458,0.3832048406166037,0.5166544283403248,0.13079757079688642,0.08743289060110497
1526904000,2018-05-21 13:00:00,BTC/USD,8467.13,8536.92,8440.4,8499.84,2215455.32,260.85,8407.09,0.48143261289991257,0.6674399968868786,0.9541129193174552,0.924870832389375,0.0968498269872742,0.08243514796920065,0.36391937703464233,0.5198591476048167,0.1313039421161257,0.08703625371745398
1526911200,2018-05-21 15:00:00,BTC/USD,8490.42,8510.0,8358.17,8407.09,9332733.78,1109.45,8373.01,0.48569070485596477,0.6688641179449807,0.7878150561207823,0.9278643480090035,0.0906741974057096,0.08248534971883037,0.3424534850929165,0.5204017983740336,0.13142441950917172,0.08552730905139035
1526929200,2018-05-21 20:00:00,BTC/USD,8350.0,8427.29,8320.0,8373.01,833402.27,99.57,8280.24,0.48434454270024757,0.667969796669973,0.5923353200630803,0.9075633333210534,0.08567313310477083,0.0824905690412299,0.32383472831341054,0.5200636285387377,0.13135665984668818,0.08497286339942862
1526950800,2018-05-22 02:00:00,BTC/USD,8367.36,8455.0,8252.72,8280.24,3599986.96,433.28,8320.16,0.4824472500979948,0.6620798477967637,0.3451745163062317,0.8866027266428793,0.08554321262422673,0.08251781904879746,0.30288176058158156,0.5178277684001164,0.13097596222424954,0.08346359335446125
1526972400,2018-05-22 08:00:00,BTC/USD,8317.02,8355.97,8261.52,8320.16,893167.95,107.43,8200.0,0.4782505679757852,0.6595529999871251,0.3411672935254725,0.8564421374230123,0.08496526241695537,0.08255988064695832,0.2951057742859974,0.5168694982045748,0.1306914810376871,0.08411304964631312
1526986800,2018-05-22 12:00:00,BTC/USD,8264.98,8325.6,8180.0,8200.0,6677263.92,812.96,8170.0,0.4745785913872775,0.650970562790195,0.005234978874815,0.7947733578808764,0.0792937216669733,0.08251201058189819,0.2912006536757741,0.5136188374514415,0.13003830807906627,0.08215817319268286
1526990400,2018-05-22 13:00:00,BTC/USD,8200.0,8200.0,8119.38,8170.0,12590344.3,1542.87,8200.01,0.4692265688724323,0.642633837421592,0.0,0.7248931589624775,0.07362988440504664,0.08258669087060355,0.2999086584387835,0.5104702154215962,0.1293304683432382,0.08167010483708277
1527008400,2018-05-22 18:00:00,BTC/USD,8225.38,8259.95,8170.0,8200.01,1691348.41,205.86,8076.99,0.46661836728092504,0.6378682900709354,0.1027712406779683,0.7808064538584326,0.07494169528725812,0.08275390003701485,0.29904577041063746,0.5086761090893757,0.12882383392001137,0.08215833588213474
1527022800,2018-05-22 22:00:00,BTC/USD,8100.32,8232.04,8050.01,8076.99,3645274.58,451.55,7984.08,0.4622472447310746,0.6275568697679021,0.0,0.7764700217074355,0.07192859431227686,0.08284627125633354,0.3010179817237428,0.5048049285787233,0.12803394728279563,0.08015693024527061
1527030000,2018-05-23 00:00:00,BTC/USD,7964.73,8103.07,7951.41,7984.08,3050737.29,381.04,7900.61,0.4573742164372431,0.6146166016725171,0.0,0.7448665694511319,0.06869605140447675,0.0827376363296968,0.31441088131151146,0.49997203865890577,0.1271094067942561,0.07864538254797711
1527037200,2018-05-23 02:00:00,BTC/USD,7949.35,8032.01,7861.32,7900.61,7145257.61,905.87,7900.0,0.45190766113717223,0.6002302468465076,0.0,0.7296608028738285,0.06729060542169485,0.08254979051017325,0.3323396742420612,0.49463560298360293,0.12610334907419868,0.07728741369324578
1527048000,2018-05-23 05:00:00,BTC/USD,7960.0,7960.0,7865.0,7900.0,3770631.06,476.48,7856.37,0.44838080120646073,0.5894521823494447,0.0,0.6907743885402614,0.06682273212165342,0.08228434357287498,0.35412102409031154,0.49067581006949734,0.1252707288103699,0.07727748963668189
1527058800,2018-05-23 08:00:00,BTC/USD,7943.07,7960.99,7811.62,7856.37,6050212.49,769.1,7847.1,0.4434309625129557,0.5792279249873274,0.0,0.7319772763065454,0.06650516262701837,0.08202404127768748,0.37417542394435,0.4869517171830112,0.12446592140754317,0.07656767555818748
1527069600,2018-05-23 11:00:00,BTC/USD,7852.68,7909.75,7808.0,7847.1,3225267.49,409.37,7887.0,0.4380800821601875,0.5714745813568439,0.0,0.7442923161133798,0.06565434579205875,0.08164492264316972,0.3964938734080089,0.4841639671148942,0.12377897074357049,0.07641686243630706
1527084000,2018-05-23 15:00:00,BTC/USD,7901.01,7949.27,7801.02,7887.0,3849142.84,488.69,7625.38,0.4360778534171166,0.5685390053656876,0.1431422981862343,0.763724990426624,0.06842854172262773,0.08138612225156622,0.4099374860026995,0.4831565247599667,0.12338010509841105,0.0770659933492552
1527091200,2018-05-23 17:00:00,BTC/USD,7710.02,7906.0,7553.6,7625.38,14845922.51,1946.82,7516.28,0.4349461570209536,0.5523082555501797,0.0,0.7129093153024535,0.06492878961464216,0.08079596541897699,0.42588092949730577,0.4773316029022039,0.12227446598095212,0.07280971190951863
1527094800,2018-05-23 18:00:00,BTC/USD,7625.38,7637.06,7435.49,7516.28,13613355.32,1809.02,7495.31,0.43080876180090083,0.5343166899032493,0.0,0.6970136958818001,0.0611442742008989,0.08013561741281458,0.457015875183088,0.4709469063717142,0.12101744513759112,0.07103476998965294
1527098400,2018-05-23 19:00:00,BTC/USD,7516.28,7563.5,7450.1,7495.31,12526264.15,1667.13,7596.24,0.42496132027778344,0.5201471092632921,0.0,0.7127149558824035,0.060226373474501535,0.07931761931719514,0.4892517258585854,0.466015524662375,0.11993178807560938,0.07069361020908849
1527105600,2018-05-23 21:00:00,BTC/USD,7590.34,7649.0,7495.31,7596.24,6614312.32,870.92,7502.89,0.4215890246716133,0.5162523481149958,0.3494283665595244,0.7681918740679597,0.0671519556574597,0.07857683234228716,0.505138672272712,0.46479516198688925,0.11936197061452491,0.07233563484677906
1527116400,2018-05-24 00:00:00,BTC/USD,7562.1,7653.56,7468.31,7502.89,6180156.99,822.0,7613.52,0.4175942569409174,0.5092305161484834,0.2302668303572917,0.7595719454219427,0.06654276686961395,0.0777293521282488,0.5191527185513312,0.46248599319702294,0.11863556819999468,0.07081692881360344
1527130800,2018-05-24 04:00:00,BTC/USD,7584.02,7654.44,7502.89,7613.52,2116667.0,277.82,7567.1,0.4142105459213803,0.5117508061142871,0.5719548390638761,0.8101598548388229,0.0728608453659619,0.07699390064507836,0.5320132159206177,0.46356051479088956,0.11839154271341608,0.07261676221960472
1527145200,2018-05-24 08:00:00,BTC/USD,7650.22,7733.99,7526.94,7567.1,4492668.08,590.82,7373.51,0.41741795429249856,0.5125791716882786,0.6727426963353489,0.7917083118499283,0.0764571553249294,0.07629689291497149,0.5303863796110055,0.4640321021770591,0.11810206255108975,0.0718615577840395
1527152400,2018-05-24 10:00:00,BTC/USD,7411.24,7571.62,7267.24,7373.51,6226439.76,848.47,7508.78,0.4192438183131251,0.5033460277839161,0.4370704491045026,0.7961748396503228,0.0713261280468064,0.07546752681984908,0.540338532582856,0.46098813939051314,0.11730955525968205,0.06871205268535209
1527163200,2018-05-24 13:00:00,BTC/USD,7375.56,7543.27,7284.14,7508.78,7620250.28,1028.52,7566.92,0.4189597551557087,0.505717000399895,1.0,0.8530106109341542,0.07863282714463016,0.07482738398068639,0.5513420234963105,0.46201264079618937,0.11710246126441155,0.07091275290075291
1527174000,2018-05-24 16:00:00,BTC/USD,7508.0,7578.0,7456.5,7566.92,4608572.38,612.14,7586.42,0.4191466972921702,0.5126826903362334,1.0,0.87096009758942,0.07807290296976421,0.07420235975108164,0.555744990033074,0.4646209406541857,0.11720745014113658,0.0718586293739059
1527184800,2018-05-24 19:00:00,BTC/USD,7524.49,7608.51,7450.01,7586.42,3359171.25,444.61,7560.55,0.4202462331355034,0.5209023009308393,1.0,0.8578922562325183,0.07553452789992544,0.07369322273392787,0.554712101288358,0.46764280118295676,0.11739343350329896,0.07217587380504596
1527206400,2018-05-25 01:00:00,BTC/USD,7586.88,7635.0,7486.98,7560.55,1558385.56,206.5,7510.95,0.4201383112340387,0.5273169372390556,0.9466387385976812,0.8679823841231986,0.07368810355069055,0.07318751271224469,0.5492657806122108,0.4700177400034009,0.11747453184557351,0.07175499619306681
1527228000,2018-05-25 07:00:00,BTC/USD,7625.99,7661.07,7476.11,7510.95,4824100.08,637.02,7466.0,0.42430406807653454,0.5308198387409574,0.8441286950415058,0.8395303198681229,0.0757679227235081,0.07261574382629671,0.5397413562308511,0.4713689466007204,0.1173785058138988,0.070948056511808
1527235200,2018-05-25 09:00:00,BTC/USD,7421.99,7526.16,7380.0,7466.0,4900775.69,660.15,7456.83,0.42644094158922946,0.5322596893384843,0.7529465923410803,0.830385435505107,0.07146705946779407,0.07210875594189567,0.5426322939753854,0.47199866783458105,0.11717195533607636,0.07021676742566718
1527246000,2018-05-25 12:00:00,BTC/USD,7362.71,7490.0,7328.13,7456.83,9019440.7,1214.39,7500.0,0.42733027615858904,0.5341963665451324,0.7339731673983786,0.8808981913513202,0.0681155337654325,0.07167125391723009,0.5480835411509009,0.4727944949540944,0.11694960477142127,0.07006758119830542
1527260400,2018-05-25 16:00:00,BTC/USD,7477.73,7543.27,7415.2,7500.0,2532181.55,338.95,7427.02,0.4284896575703119,0.5396512548383325,0.9047217378799376,0.8707671804079035,0.06956481193821787,0.07133883535658278,0.543789125312663,0.47479176248440685,0.11691600362269264,0.07076991156201395
1527274800,2018-05-25 20:00:00,BTC/USD,7424.27,7509.7,7361.85,7427.02,2580304.29,348.3,7392.19,0.4290708566750031,0.5408301452543518,0.6367290764552502,0.8303221205533323,0.06530450777137164,0.07094636554600647,0.5427494291184114,0.4753100725385282,0.1166782476271863,0.0695826039422908
1527307200,2018-05-26 05:00:00,BTC/USD,7447.51,7505.99,7360.5,7392.19,1196634.18,161.64,7533.86,0.42916231033739183,0.5409155421365719,0.5314956030493655,0.812780767508315,0.06640887001435339,0.07056119780810366,0.5421192919871788,0.4754512171303569,0.1163134470246283,0.06901595658143907
1527332400,2018-05-26 12:00:00,BTC/USD,7551.19,7622.87,7370.01,7533.86,2110352.35,279.84,7321.8,0.4342022805165331,0.5508105384496836,1.0,0.8737483525038746,0.07851717094112584,0.07030127721216956,0.5212502569481626,0.47893845645549604,0.11643041059468243,0.0713207780460346
1527372000,2018-05-26 23:00:00,BTC/USD,7468.99,7614.9,7276.04,7321.8,3681235.97,499.63,7320.84,0.4396999907702131,0.546919190391391,0.4858069277535135,0.8291370159982487,0.07882899057151772,0.06983228499909984,0.5027848525006453,0.4777060646988228,0.11589810276129987,0.06787078552974939
1527404400,2018-05-27 08:00:00,BTC/USD,7301.39,7357.26,7213.09,7320.84,1414884.14,193.37,7292.33,0.43935197895129374,0.5449792131074882,0.4837728294438561,0.8382926241298425,0.07578879633143196,0.06957958349774057,0.5089596715693312,0.47714739553819185,0.1154544125052051,0.06785516734237018
1527444000,2018-05-27 19:00:00,BTC/USD,7362.11,7412.57,7239.45,7292.33,1938983.11,264.28,7197.0,0.44045142168358803,0.5429211703924536,0.0454672592080208,0.8475442904105441,0.07707643298482364,0.06939375404601208,0.5061703843023925,0.47655426835135023,0.1150048785710706,0.06739133971509823
1527483600,2018-05-28 06:00:00,BTC/USD,7332.11,7445.0,7170.0,7197.0,7510090.55,1037.21,7241.0,0.44229895574666334,0.5366897575630016,0.0,0.8213632539050661,0.0827239257574391,0.06914622208019322,0.49867722468496356,0.4745616465387103,0.11433400840739098,0.06584042117045298
1527501600,2018-05-28 11:00:00,BTC/USD,7222.55,7250.0,7177.0,7241.0,618748.48,85.57,7238.51,0.43786207197375293,0.5357700638307709,0.2491591671621189,0.8395036063966741,0.08068686582429109,0.06885145068286327,0.5063398981104958,0.47437122572140145,0.113893354232837,0.06655625475866646
1527526800,2018-05-28 18:00:00,BTC/USD,7219.02,7320.61,7185.0,7238.51,1352577.93,187.23,7144.36,0.434770220609288,0.5362021101762682,0.2417581732047654,0.8433003163504166,0.08073924191994002,0.06863207318588631,0.503357854779748,0.47463533811343156,0.11351966002312018,0.06651574508515165
1527544800,2018-05-28 23:00:00,BTC/USD,7166.0,7272.83,7084.99,7144.36,4101116.84,576.04,7101.58,0.43586596993704024,0.5320223550976522,0.0,0.7904634585496335,0.07747932110263478,0.06824277313867512,0.5040802764905196,0.47336056772842555,0.11294314725793092,0.06498402389582668
1527570000,2018-05-29 06:00:00,BTC/USD,7134.39,7148.98,7026.9,7101.58,1728939.05,243.58,7178.37,0.4337509775184823,0.5274059352194376,0.0,0.8117765007200466,0.07228258725099557,0.06785649349425152,0.5129873046703803,0.47195499484195697,0.11233119853988917,0.06428803842074095
1527588000,2018-05-29 11:00:00,BTC/USD,7120.19,7200.0,7090.32,7178.37,7752376.45,1083.14,7406.4,0.4317833550448618,0.5299480937838177,0.4132639067605826,0.8387260931522869,0.07430938982250286,0.06769457003271857,0.5138499653784753,0.4729310488605214,0.11205911093589924,0.06553733072162532
1527591600,2018-05-29 12:00:00,BTC/USD,7178.37,7484.39,7178.37,7406.4,16963757.09,2308.88,7453.01,0.43865039348073254,0.5475540116359274,1.0,0.8958622177091669,0.0913571566275049,0.06760961705541133,0.48181742094213215,0.4788837287771025,0.11262056445969454,0.06924713829254164
1527598800,2018-05-29 14:00:00,BTC/USD,7408.25,7474.79,7380.1,7453.01,6402642.37,860.94,7502.89,0.4436338328444682,0.565468799535947,1.0,0.9199656150027372,0.08982771805297877,0.06751509670333987,0.45291573844649563,0.484922878955298,0.11329795337085574,0.07000543382769234
1527613200,2018-05-29 18:00:00,BTC/USD,7428.5,7537.0,7386.11,7502.89,3457394.89,463.33,7428.38,0.4505220509379828,0.5836066796921323,1.0,0.9239434497088294,0.08954714685967419,0.06744578509761143,0.4211624744453215,0.49102845157141006,0.11408499779262676,0.07081692881360344
1527631200,2018-05-29 23:00:00,BTC/USD,7494.78,7536.71,7394.9,7428.38,2780420.23,373.01,7485.24,0.46002199642767705,0.5940230619440456,0.8418545535084088,0.9128724634921029,0.08562156363650293,0.06733611294474269,0.3916479451051642,0.49454890436910975,0.11456699737406988,0.06960472970774466
1527649200,2018-05-30 04:00:00,BTC/USD,7520.94,7559.0,7409.67,7485.24,1571767.09,209.83,7486.96,0.46868737526108106,0.6063824820884919,0.9598446221696196,0.9269949723085211,0.08904787839546914,0.0673147792756025,0.36659340390103395,0.4987155171051321,0.11514605463177051,0.0705297819310587
1527670800,2018-05-30 10:00:00,BTC/USD,7473.41,7530.0,7417.55,7486.96,2692909.28,359.69,7521.67,0.4709512708530164,0.6167197619937638,0.9634686997548924,0.9371390368604008,0.08595715349713391,0.067332171485061,0.3407887109751326,0.5022027321535164,0.11564591758921192,0.07055776451677978
1527681600,2018-05-30 13:00:00,BTC/USD,7501.71,7543.27,7475.32,7521.67,4705314.57,625.6,7379.6,0.4735223583844258,0.6273781272839488,1.0,0.9364937744313775,0.0839309530879094,0.0673859744841683,0.317632974543158,0.5057988742855253,0.11616791590055514,0.0711224596042091
1527688800,2018-05-30 15:00:00,BTC/USD,7512.79,7527.99,7356.0,7379.6,7735963.65,1039.94,7318.97,0.4736707215137779,0.6273337702579749,0.6909640934681692,0.8828808413305941,0.07839757793190248,0.06728606885350025,0.2956817009424955,0.5057903936623906,0.11611664524192432,0.06881113056153891
1527699600,2018-05-30 18:00:00,BTC/USD,7302.62,7381.05,7273.89,7318.97,1024934.14,140.25,7375.73,0.4709517612378211,0.6238891888270494,0.5766607263523533,0.8537282405934148,0.07290367731911886,0.06719641101800454,0.2918681458183601,0.5046389088752125,0.11578022178918382,0.06782474441487112
1527721200,2018-05-31 00:00:00,BTC/USD,7346.67,7394.28,7290.1,7375.73,3160144.98,428.78,7494.97,0.46826589262508234,0.6250240205112177,0.7098037430956475,0.8551457506508279,0.0731978689376689,0.06718275282298129,0.28647970698256836,0.505028121707431,0.11557197152112585,0.06874816974366649
1527742800,2018-05-31 06:00:00,BTC/USD,7488.7,7520.0,7330.22,7494.97,2322833.4,310.07,7543.83,0.4684693712820489,0.6335761093728673,0.960365922476243,0.9087130588648605,0.07850875950849856,0.0671504826404507,0.2667580527713673,0.5079096716404204,0.11574585556175448,0.07068807876772501
1527753600,2018-05-31 09:00:00,BTC/USD,7557.01,7599.99,7488.08,7543.83,3425760.32,454.66,7554.24,0.4698354529926839,0.6435046507675518,1.0,0.9136780676332944,0.0805729831615807,0.06733471891268686,0.25730796300127795,0.5112583289735142,0.11605744684472057,0.07148297942954569
1527775200,2018-05-31 15:00:00,BTC/USD,7538.76,7576.0,7500.0,7554.24,3665901.62,486.0,7546.5,0.471339065915148,0.6520353579274288,1.0,0.9183385379979245,0.07716787471328129,0.06752838979472944,0.2454773485630017,0.5141411313199529,0.1163872996215609,0.07165233914893893
1527789600,2018-05-31 19:00:00,BTC/USD,7573.31,7601.23,7521.8,7546.5,2096286.82,276.8,7450.91,0.4758941013889951,0.6582678328097207,0.9602130338195994,0.9067788169473225,0.07508862897732091,0.06773929522784324,0.2373958079336343,0.5162514541058454,0.11664946543570373,0.07152641751319411
1527804000,2018-05-31 23:00:00,BTC/USD,7545.69,7565.99,7412.57,7450.91,5262999.45,705.6,7547.99,0.47944755383241094,0.6572870888100484,0.4907398699559196,0.9032199455835386,0.07114895216311026,0.0679499849179008,0.22504703560466205,0.5159191635391415,0.11659259343165324,0.06997126904280034
1527832800,2018-06-01 07:00:00,BTC/USD,7491.64,7581.03,7435.14,7547.99,4649058.42,616.14,7545.99,0.4807261980701347,0.6624018598784795,0.9131566947559216,0.9291396923398393,0.0755724985457195,0.06820471938267479,0.21550610626710015,0.5176539056570971,0.11685067421019955,0.07155065824152224
1527847200,2018-06-01 11:00:00,BTC/USD,7536.77,7620.01,7516.47,7545.99,1097612.49,145.6,7412.18,0.48111303098486474,0.6661957632579179,0.903068021026752,0.9174881483960171,0.07543571676773188,0.06845986044013176,0.21166385810186364,0.5189432009495962,0.1170934118719969,0.0715181203511489
1527854400,2018-06-01 13:00:00,BTC/USD,7359.99,7567.56,7348.45,7412.18,5151775.32,697.07,7436.58,0.48114421697548687,0.6609085227452696,0.280103933229287,0.8664695742243574,0.07162319753765933,0.06868209238369921,0.20010850924914325,0.5171480665777043,0.11686163456841868,0.06934117279572061
